time		accX		s_accX		accX_var	accY		s_accY		accY_var	accZ			   		s_accZ		accZ_var	pitch		s_pitch		pitch_var	roll		s_roll		roll_var	yaw			s_yaw		yaw_var
1.350000	-0.031235	0.005499	0.000000	-0.126907	-0.106909	0.000000	-0.991882	-0.989557	0.000000	0.015714	0.004297	0.000000	0.024318	0.012177	0.000000	0.116236	0.014251	0.000000
1.400000	-0.016708	0.003598	0.000000	-0.092377	-0.084973	0.000000	-0.987976	-0.990149	0.000000	-0.012617	-0.008927	0.000000	-0.011413	0.015825	0.000000	-0.145708	-0.056356	0.000000
1.450000	0.035446	0.005234	0.000000	-0.023239	-0.058337	0.000000	-0.992920	-0.990146	0.000000	0.004780	-0.026008	0.000000	0.051982	0.024218	0.000000	-0.249145	-0.101488	0.000000
1.500000	0.003189	0.027600	0.000000	-0.049088	-0.025186	0.000000	-0.989990	-0.989175	0.000000	-0.049327	-0.038257	0.000000	0.013611	0.024456	0.000000	-0.141044	-0.153840	0.000000
1.550000	0.035477	0.027841	0.000000	-0.000076	0.005750	0.000000	-0.987961	-0.988788	0.000000	-0.088589	-0.047603	0.000000	0.042593	0.024816	0.000000	-0.087781	-0.114316	0.000000
1.600000	0.080597	0.041531	0.000000	0.038849	-0.011401	0.000000	-0.987030	-0.988770	0.000000	-0.045534	-0.040767	0.000000	0.025509	-0.000929	0.000000	-0.145525	-0.068232	0.000000
1.650000	-0.015503	0.042896	0.000000	0.062302	-0.004742	0.000000	-0.986038	-0.988376	0.000000	-0.059344	-0.021852	0.000000	-0.009614	-0.008985	0.000000	0.051912	0.036623	0.000000
1.700000	0.103897	0.014423	0.000000	-0.108994	-0.008954	0.000000	-0.992828	-0.987985	0.000000	0.038959	-0.022430	0.000000	-0.076743	-0.010589	0.000000	-0.018723	0.094919	0.000000
1.750000	0.010010	0.009860	0.000000	-0.015793	-0.000980	0.000000	-0.988022	-0.988351	0.000000	0.045249	-0.019830	0.000000	-0.026668	-0.016747	0.000000	0.383229	0.071048	0.000000
1.800000	-0.106888	0.018671	0.000000	-0.021133	-0.014539	0.000000	-0.986008	-0.988339	0.000000	-0.091478	-0.004828	0.000000	0.034571	-0.020801	0.000000	0.203704	0.066925	0.000000
1.850000	0.057785	0.017270	0.000000	0.078720	0.003418	0.000000	-0.988861	-0.986963	0.000000	-0.032537	-0.023343	0.000000	-0.005280	-0.006626	0.000000	-0.264881	0.084068	0.000000
1.900000	0.028549	0.006723	0.000000	-0.005493	0.012607	0.000000	-0.985977	-0.986765	0.000000	0.015668	-0.034400	0.000000	-0.029886	0.004543	0.000000	0.031295	0.004968	0.000000
1.950000	0.096893	0.016614	0.000000	-0.019211	0.032349	0.000000	-0.985947	-0.987158	0.000000	-0.053616	-0.002622	0.000000	-0.005867	-0.004643	0.000000	0.066993	-0.042394	0.000000
2.000000	-0.042725	0.013419	0.000000	0.030151	0.039755	0.000000	-0.987030	-0.987762	0.000000	-0.010039	0.002346	0.000000	0.029179	-0.005851	0.000000	-0.012274	-0.045407	0.000000
